Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
10297,ES-2014-1311038,07-02-2014,11-02-2014,Standard Class,AS-10045,Aaron Smayling,OFF-LA-10001915,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",35.19,3,0.0,16.11,3.52,High
10298,ES-2014-1311038,07-02-2014,11-02-2014,Standard Class,AS-10045,Aaron Smayling,OFF-ST-10004550,Office Supplies,Storage,"Fellowes Folders, Wire Frame",50.94,2,0.0,13.2,7.34,High
10299,ES-2014-1311038,07-02-2014,11-02-2014,Standard Class,AS-10045,Aaron Smayling,TEC-AC-10004068,Technology,Accessories,"Memorex Memory Card, USB",307.44,3,0.0,73.71,48.9,High
10300,ES-2014-1311038,07-02-2014,11-02-2014,Standard Class,AS-10045,Aaron Smayling,OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame",122.4,2,0.0,37.92,17.63,High
10301,ES-2014-1311038,07-02-2014,11-02-2014,Standard Class,AS-10045,Aaron Smayling,TEC-PH-10003963,Technology,Phones,"Apple Signal Booster, Full Size",413.82,3,0.0,20.61,39.87,High
10302,ES-2012-5113958,01-08-2012,06-08-2012,Second Class,EB-13840,Ellis Ballard,TEC-CO-10004325,Technology,Copiers,"Canon Personal Copier, Laser",428.22,3,0.0,192.69,51.0,Medium
10303,ES-2012-5113958,01-08-2012,06-08-2012,Second Class,EB-13840,Ellis Ballard,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",3979.29,7,0.0,1989.54,398.5,Medium
10304,ES-2012-5113958,01-08-2012,06-08-2012,Second Class,EB-13840,Ellis Ballard,OFF-FA-10002393,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",43.56,3,0.0,12.6,2.3,Medium
10305,ES-2012-2510515,19-06-2012,19-06-2012,Same Day,LH-17155,Logan Haushalter,OFF-LA-10002805,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",25.26,2,0.0,0.48,4.75,High
10306,ES-2012-2510515,19-06-2012,19-06-2012,Same Day,LH-17155,Logan Haushalter,OFF-AP-10002330,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",2443.905,5,0.1,760.305,416.33,High
10307,ES-2012-2510515,19-06-2012,19-06-2012,Same Day,LH-17155,Logan Haushalter,OFF-AR-10000505,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",12.21,1,0.0,0.0,1.88,High
10308,ES-2012-2510515,19-06-2012,19-06-2012,Same Day,LH-17155,Logan Haushalter,TEC-PH-10002898,Technology,Phones,"Samsung Smart Phone, Full Size",2167.296,4,0.15,790.416,531.09,High
10309,ES-2012-2510515,19-06-2012,19-06-2012,Same Day,LH-17155,Logan Haushalter,OFF-ST-10001413,Office Supplies,Storage,"Rogers Folders, Blue",138.105,5,0.1,-12.345,18.37,High
10310,ES-2013-4380115,15-02-2013,19-02-2013,Standard Class,KC-16540,Kelly Collister,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",128.385,3,0.1,4.275,7.87,Medium
10311,ES-2013-4380115,15-02-2013,19-02-2013,Standard Class,KC-16540,Kelly Collister,TEC-AC-10004269,Technology,Accessories,"Belkin Memory Card, USB",690.12,6,0.0,0.0,48.21,Medium
10312,ES-2013-4380115,15-02-2013,19-02-2013,Standard Class,KC-16540,Kelly Collister,OFF-LA-10001676,Office Supplies,Labels,"Hon Removable Labels, Adjustable",8.16,1,0.0,1.14,0.45,Medium
10313,ES-2014-2573330,03-11-2014,08-11-2014,Standard Class,BF-11170,Ben Ferrer,TEC-MA-10000811,Technology,Machines,"Okidata Phone, Durable",347.88,4,0.0,76.44,22.77,Medium
10314,ES-2014-2573330,03-11-2014,08-11-2014,Standard Class,BF-11170,Ben Ferrer,OFF-ST-10000648,Office Supplies,Storage,"Eldon File Cart, Industrial",575.505,5,0.1,12.705,35.26,Medium
10315,ES-2014-1872792,14-08-2014,16-08-2014,First Class,BF-11275,Beth Fritzler,OFF-BI-10001249,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",14.04,2,0.0,7.02,2.89,Medium
10316,ES-2014-3412387,18-06-2014,24-06-2014,Standard Class,DR-12880,Dan Reichenbach,FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",268.164,2,0.1,5.904,15.36,Medium
10317,IT-2014-3245851,02-05-2014,05-05-2014,Second Class,LB-16795,Laurel Beltran,OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame",36.72,1,0.4,-5.52,3.41,Medium
10318,IT-2014-3245851,02-05-2014,05-05-2014,Second Class,LB-16795,Laurel Beltran,TEC-AC-10002901,Technology,Accessories,"Memorex Mouse, Bluetooth",28.17,1,0.0,1.11,2.7,Medium
10319,IT-2013-1215824,12-08-2013,16-08-2013,Standard Class,RO-19780,Rose O'Brian,OFF-ST-10000632,Office Supplies,Storage,"Rogers Shelving, Single Width",279.72,5,0.1,-6.33,27.77,Medium
10320,IT-2013-1215824,12-08-2013,16-08-2013,Standard Class,RO-19780,Rose O'Brian,OFF-AR-10002116,Office Supplies,Art,"BIC Pens, Fluorescent",108.78,7,0.0,35.7,3.38,Medium
10321,ES-2014-2557751,28-02-2014,04-03-2014,Standard Class,SP-20920,Susan Pistek,TEC-MA-10000946,Technology,Machines,"Panasonic Calculator, Red",332.01,7,0.0,112.77,30.02,Medium
10322,ES-2014-2557751,28-02-2014,04-03-2014,Standard Class,SP-20920,Susan Pistek,OFF-ST-10004409,Office Supplies,Storage,"Rogers Box, Industrial",110.025,5,0.1,-12.225,8.35,Medium
10323,ES-2014-2557751,28-02-2014,04-03-2014,Standard Class,SP-20920,Susan Pistek,OFF-FA-10000146,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",41.94,3,0.0,7.92,3.94,Medium
10324,ES-2014-4134792,11-09-2014,15-09-2014,Standard Class,AZ-10750,Annie Zypern,TEC-AC-10001636,Technology,Accessories,"Belkin Mouse, Erganomic",192.6,5,0.0,32.7,20.83,Medium
10325,ES-2014-4134792,11-09-2014,15-09-2014,Standard Class,AZ-10750,Annie Zypern,TEC-PH-10002076,Technology,Phones,"Samsung Audio Dock, Full Size",336.24,2,0.0,43.68,19.08,Medium
10326,ES-2011-2801336,01-06-2011,05-06-2011,Standard Class,DB-13270,Deborah Brumfield,OFF-BI-10002225,Office Supplies,Binders,"Cardinal Binding Machine, Durable",102.54,2,0.0,35.88,13.91,High
10327,ES-2013-5191940,14-08-2013,19-08-2013,Standard Class,LB-16795,Laurel Beltran,OFF-PA-10002248,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",63.27,3,0.0,30.96,3.04,Medium
10328,ES-2013-5191940,14-08-2013,19-08-2013,Standard Class,LB-16795,Laurel Beltran,OFF-PA-10000876,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor",55.92,2,0.0,8.34,3.9,Medium
10329,ES-2013-4020783,25-11-2013,27-11-2013,Second Class,PN-18775,Parhena Norris,OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color",76.14,3,0.0,25.11,4.48,Medium
10330,ES-2013-3284813,31-05-2013,05-06-2013,Standard Class,SC-20020,Sam Craven,OFF-AR-10000785,Office Supplies,Art,"BIC Sketch Pad, Water Color",155.52,3,0.0,23.31,9.27,Medium
10331,ES-2013-3284813,31-05-2013,05-06-2013,Standard Class,SC-20020,Sam Craven,OFF-ST-10002151,Office Supplies,Storage,"Eldon Box, Blue",46.17,5,0.1,8.07,2.22,Medium
10332,ES-2013-3284813,31-05-2013,05-06-2013,Standard Class,SC-20020,Sam Craven,OFF-LA-10004929,Office Supplies,Labels,"Novimex Color Coded Labels, Laser Printer Compatible",37.26,3,0.0,8.91,3.51,Medium
10333,IT-2014-5016792,10-01-2014,12-01-2014,Second Class,TB-21280,Toby Braunhardt,OFF-PA-10003037,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",90.9,6,0.0,15.3,14.57,High
10334,IT-2014-5016792,10-01-2014,12-01-2014,Second Class,TB-21280,Toby Braunhardt,OFF-AR-10000491,Office Supplies,Art,"Binney & Smith Pens, Water Color",75.6,5,0.0,27.15,6.56,High
10335,IT-2013-2373016,08-11-2013,11-11-2013,First Class,CM-11830,Cari MacIntyre,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",15.0,1,0.5,-9.3,2.21,Medium
10336,IT-2013-2373016,08-11-2013,11-11-2013,First Class,CM-11830,Cari MacIntyre,OFF-BI-10001249,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",14.04,4,0.5,0.0,2.08,Medium
10337,IT-2013-2373016,08-11-2013,11-11-2013,First Class,CM-11830,Cari MacIntyre,OFF-AR-10000823,Office Supplies,Art,"Stanley Pens, Water Color",33.075,5,0.5,-11.925,7.27,Medium
10338,ES-2011-3186072,27-09-2011,01-10-2011,Standard Class,CA-12265,Christina Anderson,TEC-CO-10000620,Technology,Copiers,"Brother Wireless Fax, Digital",1892.25,5,0.0,170.25,154.94,High
10339,ES-2011-3186072,27-09-2011,01-10-2011,Standard Class,CA-12265,Christina Anderson,TEC-AC-10004203,Technology,Accessories,"Logitech Flash Drive, Bluetooth",122.04,4,0.0,52.44,17.48,High
10340,ES-2011-3186072,27-09-2011,01-10-2011,Standard Class,CA-12265,Christina Anderson,TEC-CO-10001596,Technology,Copiers,"Brother Wireless Fax, Color",1140.75,3,0.0,239.49,113.95,High
10341,ES-2011-5235241,26-08-2011,27-08-2011,Same Day,TB-21175,Thomas Boland,OFF-SU-10004818,Office Supplies,Supplies,"Stiletto Trimmer, Steel",84.3,2,0.0,28.62,12.93,High
10342,ES-2011-5235241,26-08-2011,27-08-2011,Same Day,TB-21175,Thomas Boland,TEC-CO-10004034,Technology,Copiers,"Canon Fax Machine, High-Speed",538.203,2,0.15,-19.017,70.11,High
10343,ES-2011-5235241,26-08-2011,27-08-2011,Same Day,TB-21175,Thomas Boland,OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",157.86,3,0.0,29.97,3.73,High
10344,ES-2014-5640080,16-04-2014,20-04-2014,Standard Class,MH-17455,Mark Hamilton,OFF-SU-10001703,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",106.56,3,0.0,37.26,19.06,High
10345,IT-2014-2321796,02-04-2014,07-04-2014,Standard Class,IL-15100,Ivan Liston,OFF-ST-10002659,Office Supplies,Storage,"Smead Shelving, Wire Frame",72.0,3,0.5,-5.76,4.5,Medium
10346,ES-2014-4777800,26-11-2014,29-11-2014,First Class,RB-19330,Randy Bradley,OFF-AR-10003629,Office Supplies,Art,"Boston Canvas, Water Color",227.28,4,0.0,34.08,76.66,Critical
10347,ES-2014-3937023,07-11-2014,11-11-2014,Standard Class,JE-15715,Joe Elijah,OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent",46.92,2,0.0,15.9,4.62,Medium
10348,ES-2014-3937023,07-11-2014,11-11-2014,Standard Class,JE-15715,Joe Elijah,OFF-AR-10003217,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.02,2,0.0,14.28,2.04,Medium
10349,ES-2014-1324878,03-07-2014,08-07-2014,Standard Class,RR-19315,Ralph Ritter,FUR-BO-10003007,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",854.28,7,0.0,196.35,106.08,High
10350,ES-2011-4620955,08-12-2011,10-12-2011,Second Class,VM-21835,Vivian Mathis,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",59.22,2,0.0,20.7,7.81,High
10351,ES-2011-4620955,08-12-2011,10-12-2011,Second Class,VM-21835,Vivian Mathis,OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width",45.927,3,0.1,18.837,5.39,High
10352,ES-2013-4122424,17-07-2013,20-07-2013,First Class,BE-11335,Bill Eplett,OFF-AR-10001230,Office Supplies,Art,"Binney & Smith Markers, Water Color",190.89,7,0.0,32.34,62.19,High
10353,ES-2013-4122424,17-07-2013,20-07-2013,First Class,BE-11335,Bill Eplett,FUR-TA-10004544,Furniture,Tables,"Chromcraft Coffee Table, Fully Assembled",214.848,2,0.6,-247.092,53.81,High
10354,ES-2013-4569090,29-08-2013,03-09-2013,Standard Class,GA-14725,Guy Armstrong,OFF-AR-10000316,Office Supplies,Art,"Stanley Pens, Blue",30.15,3,0.0,14.76,0.35,Medium
10355,ES-2013-4569090,29-08-2013,03-09-2013,Standard Class,GA-14725,Guy Armstrong,TEC-MA-10002844,Technology,Machines,"Okidata Receipt Printer, White",145.584,2,0.4,-82.536,5.74,Medium
10356,ES-2013-4569090,29-08-2013,03-09-2013,Standard Class,GA-14725,Guy Armstrong,OFF-LA-10003591,Office Supplies,Labels,"Smead Removable Labels, Laser Printer Compatible",20.64,2,0.0,6.36,1.44,Medium
10357,ES-2013-4569090,29-08-2013,03-09-2013,Standard Class,GA-14725,Guy Armstrong,OFF-FA-10001680,Office Supplies,Fasteners,"OIC Push Pins, Metal",15.03,1,0.0,6.0,0.86,Medium
10358,ES-2013-4569090,29-08-2013,03-09-2013,Standard Class,GA-14725,Guy Armstrong,OFF-ST-10001255,Office Supplies,Storage,"Fellowes Trays, Single Width",275.616,8,0.4,45.936,17.01,Medium
10359,IT-2014-4707944,14-08-2014,16-08-2014,Second Class,JL-15850,John Lucas,FUR-BO-10004408,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",221.292,2,0.1,-22.188,61.74,Critical
10360,IT-2014-4707944,14-08-2014,16-08-2014,Second Class,JL-15850,John Lucas,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",150.0,5,0.0,28.5,19.51,Critical
10361,IT-2014-4707944,14-08-2014,16-08-2014,Second Class,JL-15850,John Lucas,TEC-CO-10001162,Technology,Copiers,"Canon Wireless Fax, Laser",757.32,2,0.0,371.04,200.65,Critical
10362,ES-2011-5220738,21-12-2011,23-12-2011,Second Class,Co-12640,Corey-Lock,OFF-PA-10003937,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",50.58,3,0.0,9.09,1.44,High
10363,ES-2011-5220738,21-12-2011,23-12-2011,Second Class,Co-12640,Corey-Lock,OFF-AR-10002902,Office Supplies,Art,"Sanford Canvas, Water Color",107.4,2,0.0,0.0,4.72,High
10364,ES-2011-5287434,31-03-2011,04-04-2011,Standard Class,SA-20830,Sue Ann Reed,OFF-AR-10003651,Office Supplies,Art,"Sanford Pens, Easy-Erase",34.11,3,0.0,7.83,3.77,High
10365,ES-2011-5287434,31-03-2011,04-04-2011,Standard Class,SA-20830,Sue Ann Reed,FUR-BO-10004129,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",2624.04,6,0.0,446.04,359.28,High
10366,ES-2011-5287434,31-03-2011,04-04-2011,Standard Class,SA-20830,Sue Ann Reed,OFF-ST-10001758,Office Supplies,Storage,"Rogers Lockers, Blue",423.24,2,0.0,29.58,61.81,High
10367,ES-2014-4856325,25-04-2014,26-04-2014,First Class,GH-14410,Gary Hansen,TEC-AC-10000140,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",402.78,7,0.0,92.61,67.37,High
10368,ES-2014-1193193,21-05-2014,23-05-2014,First Class,EN-13780,Edward Nazzal,FUR-CH-10001153,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",173.097,3,0.1,69.237,55.15,Critical
10369,ES-2013-4456541,07-08-2013,11-08-2013,Standard Class,CM-12160,Charles McCrossin,OFF-BI-10004722,Office Supplies,Binders,"Avery Index Tab, Clear",28.95,5,0.0,7.8,1.52,Medium
10370,ES-2011-4932761,18-05-2011,24-05-2011,Standard Class,SO-20335,Sean O'Donnell,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",964.53,7,0.0,125.37,71.29,Low
10371,ES-2011-4932761,18-05-2011,24-05-2011,Standard Class,SO-20335,Sean O'Donnell,FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",87.3,2,0.0,27.06,11.53,Low
10372,ES-2011-4932761,18-05-2011,24-05-2011,Standard Class,SO-20335,Sean O'Donnell,FUR-CH-10003362,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",1058.58,6,0.0,105.84,86.92,Low
10373,ES-2014-3249626,10-07-2014,14-07-2014,Standard Class,SV-20935,Susan Vittorini,OFF-SU-10004299,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",85.5,2,0.0,18.78,6.78,Medium
10374,ES-2014-1016124,08-02-2014,13-02-2014,Standard Class,MC-18100,Mick Crebagga,OFF-BI-10004628,Office Supplies,Binders,"Cardinal Binder, Durable",30.66,2,0.0,1.5,4.05,High
10375,ES-2014-2105640,04-09-2014,06-09-2014,First Class,CV-12805,Cynthia Voltz,OFF-ST-10002354,Office Supplies,Storage,"Eldon Lockers, Wire Frame",590.94,3,0.0,118.17,124.48,High
10376,ES-2014-2105640,04-09-2014,06-09-2014,First Class,CV-12805,Cynthia Voltz,TEC-PH-10002296,Technology,Phones,"Nokia Headset, Full Size",520.8,7,0.0,10.29,153.11,High
10377,ES-2012-3032254,30-08-2012,02-09-2012,Second Class,SH-20635,Stefanie Holloman,FUR-TA-10002467,Furniture,Tables,"Lesro Conference Table, Adjustable Height",2794.2525,5,0.35,515.7525,245.86,Medium
10378,ES-2012-3032254,30-08-2012,02-09-2012,Second Class,SH-20635,Stefanie Holloman,OFF-EN-10002065,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",43.2,6,0.0,19.44,4.03,Medium
10379,ES-2014-5791774,13-03-2014,13-03-2014,Same Day,PW-19030,Pauline Webber,FUR-BO-10004119,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",511.02,3,0.0,30.6,42.27,Medium
10380,ES-2014-5791774,13-03-2014,13-03-2014,Same Day,PW-19030,Pauline Webber,FUR-BO-10003881,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",788.4,4,0.0,291.6,228.13,Medium
10381,ES-2014-5791774,13-03-2014,13-03-2014,Same Day,PW-19030,Pauline Webber,OFF-AR-10000219,Office Supplies,Art,"Sanford Highlighters, Blue",126.0,8,0.0,13.68,13.91,Medium
10382,ES-2014-5791774,13-03-2014,13-03-2014,Same Day,PW-19030,Pauline Webber,TEC-CO-10000405,Technology,Copiers,"Canon Fax Machine, Digital",318.03,1,0.0,73.14,49.78,Medium
10383,ES-2013-2386093,01-08-2013,07-08-2013,Standard Class,NG-18430,Nathan Gelder,TEC-AC-10003554,Technology,Accessories,"Belkin Numeric Keypad, USB",388.92,7,0.0,58.17,20.06,Low
10384,ES-2013-2386093,01-08-2013,07-08-2013,Standard Class,NG-18430,Nathan Gelder,FUR-BO-10000684,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",441.9,3,0.0,30.87,67.81,Low
10385,ES-2013-2386093,01-08-2013,07-08-2013,Standard Class,NG-18430,Nathan Gelder,TEC-MA-10000559,Technology,Machines,"Epson Card Printer, Red",1002.6,6,0.0,451.08,176.19,Low
10386,ES-2013-2386093,01-08-2013,07-08-2013,Standard Class,NG-18430,Nathan Gelder,OFF-BI-10002799,Office Supplies,Binders,"Cardinal Binder Covers, Clear",57.3,5,0.0,14.85,10.86,Low
10387,ES-2014-5631536,06-10-2014,10-10-2014,Standard Class,EM-14200,Evan Minnotte,TEC-MA-10003812,Technology,Machines,"Panasonic Printer, Wireless",799.47,3,0.0,199.8,95.74,High
