Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
43,MX-2014-142643,29-10-2014,02-11-2014,Standard Class,MT-17815,Meg Tillman,TEC-MA-10003625,Technology,Machines,"Panasonic Inkjet, White",414.0,2,0.0,45.52,21.91,Medium
44,MX-2014-142643,29-10-2014,02-11-2014,Standard Class,MT-17815,Meg Tillman,OFF-AP-10002681,Office Supplies,Appliances,"Hamilton Beach Stove, Black",722.36,2,0.0,50.56,44.08,Medium
45,MX-2014-142643,29-10-2014,02-11-2014,Standard Class,MT-17815,Meg Tillman,TEC-AC-10004939,Technology,Accessories,"Memorex Mouse, Bluetooth",56.34,3,0.0,3.9,2.52,Medium
46,MX-2014-164959,16-01-2014,17-01-2014,Same Day,LC-16960,Lindsay Castell,FUR-CH-10002088,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",168.96,3,0.0,40.5,55.02,Critical
47,US-2012-151372,27-04-2012,02-05-2012,Standard Class,AS-10240,Alan Shonely,OFF-ST-10003184,Office Supplies,Storage,"Eldon Trays, Wire Frame",125.44,5,0.2,-0.06,10.19,Medium
48,US-2012-151372,27-04-2012,02-05-2012,Standard Class,AS-10240,Alan Shonely,TEC-CO-10001756,Technology,Copiers,"Canon Personal Copier, Color",153.40752,2,0.202,36.12752,14.25,Medium
49,MX-2011-127145,12-06-2011,17-06-2011,Standard Class,SF-20200,Sarah Foster,FUR-FU-10003608,Furniture,Furnishings,"Advantus Light Bulb, Black",26.76,2,0.0,7.48,2.04,High
50,MX-2014-100783,06-05-2014,10-05-2014,Standard Class,MG-18205,Mitch Gastineau,OFF-FA-10002353,Office Supplies,Fasteners,"Accos Paper Clips, Metal",44.9,5,0.0,8.5,3.21,Medium
51,MX-2011-168662,13-10-2011,18-10-2011,Second Class,KC-16255,Karen Carlisle,OFF-SU-10003665,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",66.88,4,0.0,28.72,3.36,Medium
52,US-2011-150987,02-04-2011,06-04-2011,Second Class,DW-13480,Dianna Wilson,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",230.67252,3,0.402,-85.64748,9.81,Medium
53,US-2011-150987,02-04-2011,06-04-2011,Second Class,DW-13480,Dianna Wilson,TEC-CO-10001756,Technology,Copiers,"Canon Personal Copier, Color",172.43928,3,0.402,-3.48072,5.57,Medium
54,US-2011-150987,02-04-2011,06-04-2011,Second Class,DW-13480,Dianna Wilson,OFF-AP-10004958,Office Supplies,Appliances,"KitchenAid Stove, Black",683.496,3,0.4,-79.764,50.13,Medium
55,US-2011-150987,02-04-2011,06-04-2011,Second Class,DW-13480,Dianna Wilson,OFF-EN-10000755,Office Supplies,Envelopes,"Ames Mailers, Recycled",27.72,2,0.4,4.12,1.6,Medium
56,MX-2013-156013,31-05-2013,05-06-2013,Standard Class,DS-13030,Darrin Sayre,OFF-FA-10003529,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",21.84,3,0.2,3.0,0.89,Medium
57,MX-2013-156013,31-05-2013,05-06-2013,Standard Class,DS-13030,Darrin Sayre,FUR-BO-10000734,Furniture,Bookcases,"Bush Corner Shelving, Pine",200.544,4,0.4,-13.376,13.97,Medium
58,MX-2011-137897,17-05-2011,20-05-2011,Second Class,JM-15580,Jill Matthias,TEC-PH-10000018,Technology,Phones,"Nokia Smart Phone, Full Size",2124.5,5,0.0,488.6,447.66,High
59,US-2011-134950,24-08-2011,28-08-2011,Standard Class,PW-19240,Pierre Wener,OFF-AR-10001402,Office Supplies,Art,"Sanford Highlighters, Water Color",22.716,3,0.4,-11.784,1.58,High
60,MX-2013-152611,11-10-2013,17-10-2013,Standard Class,DS-13030,Darrin Sayre,TEC-PH-10003416,Technology,Phones,"Samsung Office Telephone, with Caller ID",391.32,9,0.0,144.72,28.18,Medium
61,MX-2011-155488,21-10-2011,27-10-2011,Standard Class,CC-12220,Chris Cortes,OFF-AP-10001723,Office Supplies,Appliances,"Hoover Blender, Black",63.54,1,0.0,20.96,4.42,Medium
62,MX-2014-116337,16-05-2014,16-05-2014,Same Day,MG-18205,Mitch Gastineau,FUR-BO-10000624,Furniture,Bookcases,"Safco Classic Bookcase, Metal",875.22,3,0.0,139.98,220.77,High
63,US-2012-164609,26-08-2012,28-08-2012,Second Class,LC-16885,Lena Creighton,FUR-BO-10003499,Furniture,Bookcases,"Ikea Library with Doors, Pine",437.688,3,0.4,-248.052,83.77,Critical
64,MX-2014-165442,14-03-2014,17-03-2014,First Class,BT-11530,Bradley Talbott,OFF-BI-10003952,Office Supplies,Binders,"Acco Binding Machine, Recycled",68.6,2,0.0,26.72,14.02,High
65,MX-2014-165442,14-03-2014,17-03-2014,First Class,BT-11530,Bradley Talbott,OFF-BI-10002080,Office Supplies,Binders,"Acco Binder, Clear",48.7,5,0.0,17.5,9.93,High
66,US-2012-104997,05-11-2012,11-11-2012,Standard Class,RK-19300,Ralph Kennedy,FUR-TA-10004584,Furniture,Tables,"Hon Training Table, Rectangular",132.108,2,0.7,-92.492,10.48,Medium
67,MX-2011-165673,31-05-2011,05-06-2011,Standard Class,PB-19210,Phillip Breyer,OFF-PA-10004385,Office Supplies,Paper,"Eaton Parchment Paper, Premium",17.96,2,0.0,5.72,2.03,High
68,MX-2011-165673,31-05-2011,05-06-2011,Standard Class,PB-19210,Phillip Breyer,TEC-CO-10001978,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",635.6262,5,0.002,266.1262,18.26,High
69,MX-2013-164021,23-07-2013,29-07-2013,Standard Class,BM-11140,Becky Martin,FUR-BO-10004113,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",874.68,3,0.0,411.06,164.45,Low
70,MX-2013-164021,23-07-2013,29-07-2013,Standard Class,BM-11140,Becky Martin,FUR-FU-10001583,Furniture,Furnishings,"Deflect-O Light Bulb, Black",75.96,6,0.0,37.92,10.1,Low
71,US-2014-120194,12-09-2014,19-09-2014,Standard Class,TZ-21445,Tom Zandusky,FUR-TA-10004937,Furniture,Tables,"Chromcraft Conference Table, Rectangular",928.256,2,0.2,-81.224,75.01,Medium
72,US-2011-132388,24-02-2011,28-02-2011,Standard Class,GZ-14470,Gary Zandusky,TEC-MA-10002710,Technology,Machines,"Okidata Printer, Durable",107.448,2,0.7,-121.792,7.32,Medium
73,MX-2012-156720,17-02-2012,22-02-2012,Standard Class,FM-14215,Filia McAdams,OFF-SU-10001750,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",28.5,1,0.0,12.24,1.81,Medium
74,MX-2012-156720,17-02-2012,22-02-2012,Standard Class,FM-14215,Filia McAdams,TEC-AC-10004379,Technology,Accessories,"Memorex Flash Drive, Bluetooth",98.0,5,0.0,20.5,4.94,Medium
75,MX-2012-156720,17-02-2012,22-02-2012,Standard Class,FM-14215,Filia McAdams,OFF-BI-10001430,Office Supplies,Binders,"Cardinal Index Tab, Clear",8.96,2,0.0,3.92,0.74,Medium
76,MX-2012-156720,17-02-2012,22-02-2012,Standard Class,FM-14215,Filia McAdams,OFF-EN-10002122,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",135.7,5,0.0,31.2,9.46,Medium
77,US-2014-157630,25-06-2014,29-06-2014,Standard Class,LR-16915,Lena Radford,OFF-SU-10003236,Office Supplies,Supplies,"Fiskars Scissors, High Speed",18.528,2,0.4,-8.352,1.11,Medium
78,US-2014-157630,25-06-2014,29-06-2014,Standard Class,LR-16915,Lena Radford,OFF-ST-10002471,Office Supplies,Storage,"Smead Lockers, Single Width",158.76,2,0.4,15.84,12.38,Medium
79,US-2014-157630,25-06-2014,29-06-2014,Standard Class,LR-16915,Lena Radford,OFF-SU-10002816,Office Supplies,Supplies,"Kleencut Shears, Serrated",121.716,7,0.4,-2.044,7.76,Medium
80,US-2011-119935,13-06-2011,17-06-2011,Standard Class,KT-16465,Kean Takahito,FUR-FU-10000499,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",22.788,3,0.4,-0.792,1.36,Medium
81,US-2011-119935,13-06-2011,17-06-2011,Standard Class,KT-16465,Kean Takahito,FUR-CH-10004725,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",323.064,14,0.4,-124.096,4.37,Medium
82,US-2011-119935,13-06-2011,17-06-2011,Standard Class,KT-16465,Kean Takahito,TEC-AC-10001341,Technology,Accessories,"Enermax Memory Card, USB",137.52,3,0.4,-22.92,6.76,Medium
83,US-2011-119935,13-06-2011,17-06-2011,Standard Class,KT-16465,Kean Takahito,OFF-AR-10000461,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",39.54,5,0.4,-19.86,3.08,Medium
84,MX-2013-119970,25-06-2013,01-07-2013,Standard Class,MW-18220,Mitch Webber,OFF-ST-10000990,Office Supplies,Storage,"Eldon Lockers, Single Width",263.92,2,0.0,5.24,16.44,Medium
85,MX-2013-119970,25-06-2013,01-07-2013,Standard Class,MW-18220,Mitch Webber,OFF-SU-10004643,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",144.3,5,0.0,36.0,7.6,Medium
86,MX-2014-165925,22-01-2014,27-01-2014,Standard Class,CS-12355,Christine Sundaresam,OFF-PA-10003380,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",36.72,3,0.0,10.26,2.69,Medium
87,MX-2014-137365,18-06-2014,23-06-2014,Standard Class,PS-18760,Pamela Stobb,OFF-FA-10002247,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",76.96,8,0.0,9.92,10.71,High
88,MX-2014-137365,18-06-2014,23-06-2014,Standard Class,PS-18760,Pamela Stobb,FUR-FU-10003150,Furniture,Furnishings,"Eldon Door Stop, Erganomic",39.024,2,0.4,-1.976,1.65,High
89,MX-2012-158981,28-12-2012,01-01-2013,Standard Class,SC-20845,Sung Chung,TEC-AC-10003851,Technology,Accessories,"Memorex Keyboard, Bluetooth",142.68,3,0.0,32.76,14.51,High
90,MX-2012-158981,28-12-2012,01-01-2013,Standard Class,SC-20845,Sung Chung,FUR-BO-10004472,Furniture,Bookcases,"Dania Library with Doors, Pine",582.0,3,0.2,218.22,59.68,High
91,MX-2012-158981,28-12-2012,01-01-2013,Standard Class,SC-20845,Sung Chung,OFF-BI-10000280,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",41.94,9,0.0,0.0,5.22,High
92,MX-2012-158981,28-12-2012,01-01-2013,Standard Class,SC-20845,Sung Chung,OFF-EN-10000857,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",255.0,10,0.0,91.8,24.63,High
93,MX-2013-169292,23-04-2013,27-04-2013,Standard Class,AJ-10780,Anthony Jacobs,OFF-PA-10001385,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",58.9,5,0.0,15.3,4.1,High
94,MX-2013-169292,23-04-2013,27-04-2013,Standard Class,AJ-10780,Anthony Jacobs,OFF-EN-10002186,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",88.3,5,0.0,8.8,10.86,High
95,MX-2013-169292,23-04-2013,27-04-2013,Standard Class,AJ-10780,Anthony Jacobs,OFF-FA-10004781,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",17.68,2,0.0,2.28,2.83,High
96,MX-2011-112319,19-04-2011,25-04-2011,Standard Class,KT-16465,Kean Takahito,FUR-BO-10003438,Furniture,Bookcases,"Dania Corner Shelving, Pine",575.96,7,0.0,120.82,55.57,Low
97,MX-2011-112319,19-04-2011,25-04-2011,Standard Class,KT-16465,Kean Takahito,TEC-AC-10001491,Technology,Accessories,"Enermax Flash Drive, Bluetooth",55.36,2,0.0,1.64,7.18,Low
98,MX-2011-149986,21-10-2011,25-10-2011,Standard Class,AH-10075,Adam Hart,OFF-ST-10004412,Office Supplies,Storage,"Smead Shelving, Wire Frame",96.0,3,0.0,4.8,5.69,Medium
99,US-2013-125892,08-08-2013,10-08-2013,First Class,NW-18400,Natalie Webber,FUR-CH-10004725,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",92.304,3,0.2,-3.516,28.03,Critical
100,US-2013-125892,08-08-2013,10-08-2013,First Class,NW-18400,Natalie Webber,OFF-PA-10003224,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",84.96,6,0.2,-5.4,18.58,Critical
101,MX-2013-158533,13-12-2013,18-12-2013,Second Class,JL-15850,John Lucas,TEC-AC-10001405,Technology,Accessories,"Logitech Router, Bluetooth",494.64,3,0.0,197.82,9.0,Medium
102,MX-2013-165708,04-12-2013,09-12-2013,Standard Class,CG-12040,Catherine Glotzbach,OFF-FA-10003496,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",39.4,5,0.0,5.1,3.46,Medium
103,US-2013-103051,04-11-2013,10-11-2013,Standard Class,TB-21400,Tom Boeckenhauer,FUR-CH-10002547,Furniture,Chairs,"Office Star Steel Folding Chair, Red",244.56,5,0.2,-27.54,27.26,Low
104,US-2013-103051,04-11-2013,10-11-2013,Standard Class,TB-21400,Tom Boeckenhauer,OFF-AR-10001072,Office Supplies,Art,"Sanford Pens, Fluorescent",16.48,2,0.0,2.28,2.13,Low
105,MX-2013-151988,30-11-2013,02-12-2013,Second Class,PB-19150,Philip Brown,OFF-EN-10002624,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Set of 50",5.68,1,0.0,2.26,0.63,High
106,MX-2012-141915,10-10-2012,16-10-2012,Standard Class,MD-17350,Maribeth Dona,FUR-CH-10004387,Furniture,Chairs,"Hon Chairmat, Red",266.544,9,0.2,6.624,29.59,Medium
107,US-2011-150623,27-09-2011,02-10-2011,Standard Class,HD-14785,Harold Dahlen,OFF-PA-10004854,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",77.28,3,0.2,-1.02,5.99,Medium
108,US-2014-112368,08-06-2014,12-06-2014,Second Class,TT-21265,Tim Taslimi,OFF-AR-10000503,Office Supplies,Art,"Stanley Pens, Blue",16.08,4,0.4,-5.36,2.22,High
109,US-2014-112368,08-06-2014,12-06-2014,Second Class,TT-21265,Tim Taslimi,OFF-PA-10001470,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",11.172,1,0.4,-0.188,1.71,High
110,MX-2013-135895,04-09-2013,04-09-2013,Same Day,RS-19420,Ricardo Sperren,TEC-AC-10003681,Technology,Accessories,"SanDisk Mouse, Erganomic",48.16,2,0.0,13.48,12.21,High
111,MX-2014-162152,15-08-2014,22-08-2014,Standard Class,SC-20680,Steve Carroll,TEC-PH-10000087,Technology,Phones,"Apple Signal Booster, Cordless",465.0,5,0.0,27.9,55.56,Low
112,MX-2012-121006,08-11-2012,12-11-2012,Standard Class,EM-14200,Evan Minnotte,OFF-SU-10002032,Office Supplies,Supplies,"Fiskars Ruler, Steel",46.1,5,0.0,10.1,4.03,Medium
113,US-2013-130631,16-09-2013,21-09-2013,Second Class,SW-20275,Scott Williamson,OFF-PA-10000318,Office Supplies,Paper,"Enermax Message Books, Multicolor",66.948,7,0.4,-16.772,5.73,Medium
114,US-2013-130631,16-09-2013,21-09-2013,Second Class,SW-20275,Scott Williamson,OFF-PA-10002219,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",65.232,9,0.4,8.532,6.27,Medium
115,US-2013-130631,16-09-2013,21-09-2013,Second Class,SW-20275,Scott Williamson,OFF-ST-10003089,Office Supplies,Storage,"Tenex Lockers, Industrial",409.26,5,0.4,20.46,29.0,Medium
116,MX-2014-145051,24-02-2014,02-03-2014,Standard Class,TS-21085,Thais Sissman,OFF-FA-10003123,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",27.76,5,0.2,1.36,1.61,Medium
117,MX-2014-167801,28-11-2014,02-12-2014,Second Class,SS-20410,Shahid Shariari,TEC-PH-10000347,Technology,Phones,"Cisco Speaker Phone, VoIP",461.9,5,0.0,101.6,78.48,Medium
118,MX-2013-117471,14-08-2013,18-08-2013,Second Class,AG-10330,Alex Grayson,OFF-AP-10000329,Office Supplies,Appliances,"KitchenAid Refrigerator, White",1052.16,3,0.0,0.0,166.26,High
119,MX-2013-117471,14-08-2013,18-08-2013,Second Class,AG-10330,Alex Grayson,OFF-EN-10004870,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",184.66,7,0.0,33.18,23.34,High
120,MX-2013-117471,14-08-2013,18-08-2013,Second Class,AG-10330,Alex Grayson,OFF-FA-10004920,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",33.6,3,0.0,9.72,1.29,High
121,US-2012-146360,14-03-2012,18-03-2012,Standard Class,NP-18685,Nora Pelletier,OFF-EN-10004580,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",101.94,5,0.4,-52.76,7.32,Medium
122,US-2012-112032,19-03-2012,23-03-2012,Standard Class,PO-19195,Phillina Ober,OFF-AR-10002975,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",73.104,4,0.4,-1.296,6.42,Medium
123,US-2011-138842,29-12-2011,02-01-2012,Standard Class,PB-19150,Philip Brown,FUR-BO-10003103,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",273.12,4,0.4,-95.6,16.47,High
124,US-2011-138842,29-12-2011,02-01-2012,Standard Class,PB-19150,Philip Brown,TEC-MA-10001290,Technology,Machines,"Panasonic Printer, White",105.96,2,0.7,-127.16,11.7,High
125,MX-2014-148488,04-06-2014,06-06-2014,First Class,JL-15130,Jack Lebron,FUR-CH-10000105,Furniture,Chairs,"Novimex Bag Chairs, Black",145.1,5,0.0,63.8,28.48,Medium
126,MX-2014-148488,04-06-2014,06-06-2014,First Class,JL-15130,Jack Lebron,TEC-CO-10001756,Technology,Copiers,"Canon Personal Copier, Color",191.85552,2,0.002,74.57552,32.39,Medium
127,MX-2014-148488,04-06-2014,06-06-2014,First Class,JL-15130,Jack Lebron,OFF-EN-10004518,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",199.2,8,0.0,63.68,30.21,Medium
128,MX-2014-148488,04-06-2014,06-06-2014,First Class,JL-15130,Jack Lebron,FUR-CH-10002653,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",191.2,2,0.0,38.24,6.47,Medium
129,MX-2014-148488,04-06-2014,06-06-2014,First Class,JL-15130,Jack Lebron,OFF-AR-10003123,Office Supplies,Art,"Boston Canvas, Easy-Erase",107.82,3,0.0,51.72,10.82,Medium
130,MX-2011-158771,04-01-2011,11-01-2011,Standard Class,BT-11305,Beth Thompson,OFF-EN-10000857,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",185.76,6,0.0,3.6,16.39,Medium
131,MX-2014-135265,25-12-2014,31-12-2014,Standard Class,DR-12880,Dan Reichenbach,OFF-PA-10001164,Office Supplies,Paper,"Green Bar Message Books, Recycled",47.4,3,0.0,22.26,4.39,Medium
